id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,status,ativo,disponivel,prazo_entrega,esferico_min,esferico_max,cilindrico_min,cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela
97f1c4c3-dee3-4c35-8adc-cba76efd06ac,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Track Lite Stylis 1.67 Transitions Extractive (Optifog),Varilux XR Track Lite Stylis 1.67 Transitions Extractive,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3263.0,3263.0,9789.0
fad1dcf9-71a6-4f66-b206-938cb11d3c97,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Track Lite Stylis 1.74 Blue UV (Crizal_Sapphire_HR),Varilux XR Track Lite Stylis 1.74 Blue UV,multifocal,HIGH_INDEX,1.74,premium,True,True,True,True,nenhum,ativo,True,True,7,-14.0,13.0,0.0,0.0,1.0,3.0,3444.0,3444.0,10332.0
99023503-b9bb-47a8-91f0-81140324f47e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Track Lite Stylis 1.74 Transitions Gen S (Crizal_Sapphire_HR),Varilux XR Track Lite Stylis 1.74 Transitions Gen S,multifocal,HIGH_INDEX,1.74,premium,True,True,True,True,transitions,ativo,True,True,7,-14.0,13.0,0.0,0.0,1.0,3.0,3896.0,3896.0,11688.0
f8813e0d-85fc-44ad-aa36-5f4f6b065487,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Blue UV (Crizal_Prevencia),Varilux XR Design Orma Blue UV,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1875.0,1875.0,5625.0
f34fcc73-2845-4b39-91e1-423dbc40ec0c,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Blue UV (Crizal_Sapphire_HR),Varilux XR Design Orma Blue UV,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1875.0,1875.0,5625.0
1be6e44c-e307-46f0-99ac-d7b63e1ab5dc,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Blue UV (Crizal_Rock),Varilux XR Design Orma Blue UV,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1708.0,1708.0,5124.0
68eb9278-dabb-461f-b4d5-1039a3b64f6a,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Blue UV (Crizal_Easy_Pro),Varilux XR Design Orma Blue UV,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1492.0,1492.0,4476.0
6d6af8a0-6204-4021-8297-3c6402984b4b,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Blue UV (Optifog),Varilux XR Design Orma Blue UV,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1661.0,1661.0,4983.0
3e1b5aad-0239-48d9-91fb-4ddd7d135e64,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Gen S (Crizal_Prevencia),Varilux XR Design Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2332.0,2332.0,6996.0
e73b9fe6-7c0d-4b45-ab2a-4563f4dab19b,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Gen S (Crizal_Sapphire_HR),Varilux XR Design Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2332.0,2332.0,6996.0
e3fbb3ed-d9ea-40f9-ae20-c6159b8b2d2f,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Gen S (Crizal_Rock),Varilux XR Design Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2165.0,2165.0,6495.0
ba98787c-36ba-4757-b251-0abadd1d7c4a,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Gen S (Crizal_Easy_Pro),Varilux XR Design Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1949.0,1949.0,5847.0
7d7da3cb-e69f-4c74-bb18-97ae0dae6491,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Gen S (Optifog),Varilux XR Design Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2118.0,2118.0,6354.0
7ea5f05d-976c-4e8e-b2ef-332027e4c651,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Extractive (Crizal_Prevencia),Varilux XR Design Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2347.0,2347.0,7041.0
eedcdd7e-bda0-4137-b4bf-5098812216ee,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Extractive (Crizal_Sapphire_HR),Varilux XR Design Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2347.0,2347.0,7041.0
849225c2-1507-47d7-bd3e-61cc6618851e,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Extractive (Crizal_Rock),Varilux XR Design Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2180.0,2180.0,6540.0
b21d45ce-ebd1-4407-864c-1a7916acc90b,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Extractive (Crizal_Easy_Pro),Varilux XR Design Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1964.0,1964.0,5892.0
a5b9827a-13f7-4b5f-b238-324536558d21,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Orma Transitions Extractive (Optifog),Varilux XR Design Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2133.0,2133.0,6399.0
3ac685e3-2a8b-4f45-9e25-96fb4830b58d,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear PolyPower Blue UV (Crizal_Prevencia),Varilux XR Design Airwear PolyPower Blue UV,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2000.0,2000.0,6000.0
62732d64-7d38-48bd-bcd0-a10dc15c93c9,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear PolyPower Blue UV (Crizal_Sapphire_HR),Varilux XR Design Airwear PolyPower Blue UV,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2000.0,2000.0,6000.0
fa80e43e-0a1d-40e0-b6aa-ad9837dee22f,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear PolyPower Blue UV (Crizal_Rock),Varilux XR Design Airwear PolyPower Blue UV,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1833.0,1833.0,5499.0
e75d2d2c-2c4a-4ba8-a0ce-7a33e6a067f3,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear PolyPower Blue UV (Crizal_Easy_Pro),Varilux XR Design Airwear PolyPower Blue UV,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1617.0,1617.0,4851.0
0524e74c-36a8-45e9-b8e5-08bb567f9534,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear PolyPower Blue UV (Optifog),Varilux XR Design Airwear PolyPower Blue UV,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,nenhum,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,1786.0,1786.0,5358.0
86500d4b-e547-4e50-902e-68c2d494e6c1,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Gen S (Crizal_Prevencia),Varilux XR Design Airwear Transitions Gen S,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2457.0,2457.0,7371.0
59b9a2b1-064b-4e0e-a953-9542e33dc7ce,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Gen S (Crizal_Sapphire_HR),Varilux XR Design Airwear Transitions Gen S,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2457.0,2457.0,7371.0
b267726a-56a5-4bb3-a663-93acdf12c139,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Gen S (Crizal_Rock),Varilux XR Design Airwear Transitions Gen S,multifocal,POLICARBONATO,1.59,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2290.0,2290.0,6870.0
bc5015c4-b821-43f8-8981-80fbf3df40dc,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Gen S (Crizal_Easy_Pro),Varilux XR Design Airwear Transitions Gen S,multifocal,POLICARBONATO,1.59,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2074.0,2074.0,6222.0
52e82fdd-c55e-4783-85c2-344ff8d3aea7,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Gen S (Optifog),Varilux XR Design Airwear Transitions Gen S,multifocal,POLICARBONATO,1.59,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2243.0,2243.0,6729.0
5a73628a-ed60-4a92-a6c7-f9e29c7efbb8,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Extractive (Crizal_Prevencia),Varilux XR Design Airwear Transitions Extractive,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2472.0,2472.0,7416.0
1ebc7d16-49cb-491b-9014-a17f7353e5c6,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Extractive (Crizal_Sapphire_HR),Varilux XR Design Airwear Transitions Extractive,multifocal,POLICARBONATO,1.59,premium,True,True,True,True,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2472.0,2472.0,7416.0
dd96f5ae-1565-4ae9-b734-66520762136f,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Extractive (Crizal_Rock),Varilux XR Design Airwear Transitions Extractive,multifocal,POLICARBONATO,1.59,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2305.0,2305.0,6915.0
71b547e8-2f8e-48c3-9fda-ebd77c5d1c20,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Extractive (Crizal_Easy_Pro),Varilux XR Design Airwear Transitions Extractive,multifocal,POLICARBONATO,1.59,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2089.0,2089.0,6267.0
87d45f9a-1a69-4393-9b06-b16005b73304,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Airwear Transitions Extractive (Optifog),Varilux XR Design Airwear Transitions Extractive,multifocal,POLICARBONATO,1.59,premium,True,True,False,False,transitions,ativo,True,True,7,-10.0,6.0,0.0,0.0,1.0,3.0,2258.0,2258.0,6774.0
603305fd-01f5-4285-abda-856701ecffe4,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Blue UV (Crizal_Prevencia),Varilux XR Design Stylis 1.67 Blue UV,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2829.0,2829.0,8487.0
283c0902-24ad-46d4-90c0-676ab2f2b3b1,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Blue UV (Crizal_Sapphire_HR),Varilux XR Design Stylis 1.67 Blue UV,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2829.0,2829.0,8487.0
50705aa6-212d-4277-b51f-706f44015131,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Blue UV (Crizal_Rock),Varilux XR Design Stylis 1.67 Blue UV,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2662.0,2662.0,7986.0
386ca0b6-4b11-482f-b521-b09554f5b0de,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Blue UV (Crizal_Easy_Pro),Varilux XR Design Stylis 1.67 Blue UV,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2446.0,2446.0,7338.0
ac7be1e3-244d-4668-8adf-24953b7943d8,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Blue UV (Optifog),Varilux XR Design Stylis 1.67 Blue UV,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2615.0,2615.0,7845.0
18da8203-7163-4de9-8f53-423c8c537637,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Gen S (Crizal_Prevencia),Varilux XR Design Stylis 1.67 Transitions Gen S,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3283.0,3283.0,9849.0
dae2f2db-4d0f-43ac-9016-342ccec5f672,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Gen S (Crizal_Sapphire_HR),Varilux XR Design Stylis 1.67 Transitions Gen S,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3283.0,3283.0,9849.0
f186c3b0-65b1-4cf4-b59b-5b5ee6a385b8,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Gen S (Crizal_Rock),Varilux XR Design Stylis 1.67 Transitions Gen S,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3116.0,3116.0,9348.0
2e072e80-f2e9-4ac8-ba04-7f2aa68ea4a7,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Gen S (Crizal_Easy_Pro),Varilux XR Design Stylis 1.67 Transitions Gen S,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2900.0,2900.0,8700.0
feb57173-217c-4f6c-9850-1cdc959800eb,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Gen S (Optifog),Varilux XR Design Stylis 1.67 Transitions Gen S,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3069.0,3069.0,9207.0
a3052337-d2cd-4ec2-bff9-2802cb449aa5,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Extractive (Crizal_Prevencia),Varilux XR Design Stylis 1.67 Transitions Extractive,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3298.0,3298.0,9894.0
c7fd28b1-44bd-48c9-ac6b-282cef078afb,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Extractive (Crizal_Sapphire_HR),Varilux XR Design Stylis 1.67 Transitions Extractive,multifocal,HIGH_INDEX,1.67,premium,True,True,True,True,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3298.0,3298.0,9894.0
f8bd5bf6-d43f-4b72-b353-d96e60ff91f9,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Extractive (Crizal_Rock),Varilux XR Design Stylis 1.67 Transitions Extractive,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3131.0,3131.0,9393.0
221e7fb6-2a14-4a30-94c9-4193ac576a27,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Extractive (Crizal_Easy_Pro),Varilux XR Design Stylis 1.67 Transitions Extractive,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,2915.0,2915.0,8745.0
cb5980bd-ef53-4f39-b436-56d2a1fd2e1a,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.67 Transitions Extractive (Optifog),Varilux XR Design Stylis 1.67 Transitions Extractive,multifocal,HIGH_INDEX,1.67,premium,True,True,True,False,transitions,ativo,True,True,7,-12.0,9.0,0.0,0.0,1.0,3.0,3084.0,3084.0,9252.0
faa5090a-0a81-43cd-b0cb-20fa22e9b4be,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.74 Blue UV (Crizal_Sapphire_HR),Varilux XR Design Stylis 1.74 Blue UV,multifocal,HIGH_INDEX,1.74,premium,True,True,True,True,nenhum,ativo,True,True,7,-14.0,13.0,0.0,0.0,1.0,3.0,3272.0,3272.0,9816.0
fdc55571-d443-4d9d-a32b-2a6d90d5db00,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux XR Design Stylis 1.74 Transitions Gen S (Crizal_Sapphire_HR),Varilux XR Design Stylis 1.74 Transitions Gen S,multifocal,HIGH_INDEX,1.74,premium,True,True,True,True,transitions,ativo,True,True,7,-14.0,13.0,0.0,0.0,1.0,3.0,3722.0,3722.0,11166.0
96627d18-e953-4122-ab03-7f501070897c,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma (Crizal_Prevencia),Varilux Physio Extensee Orma,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,2104.0,2104.0,6312.0
bb707012-8fca-4b77-a0e4-38e013b31447,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma (Crizal_Sapphire_HR),Varilux Physio Extensee Orma,multifocal,CR39,1.56,premium,True,True,True,True,nenhum,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,1937.0,1937.0,5811.0
8a28e71b-f516-4979-abc7-6f909090b6e8,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma (Crizal_Rock),Varilux Physio Extensee Orma,multifocal,CR39,1.56,premium,True,True,False,False,nenhum,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,1721.0,1721.0,5163.0
f09f24ec-7d58-448d-b7df-4937826ade0a,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma (Crizal_Easy_Pro),Varilux Physio Extensee Orma,multifocal,CR39,1.56,premium,True,True,False,False,nenhum,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,1890.0,1890.0,5670.0
54694397-680f-422b-88ff-5410c37d1548,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Gen S (Crizal_Prevencia),Varilux Physio Extensee Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,2194.0,2194.0,6582.0
daceb7ef-bd5d-4f2c-9087-0d625b427771,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Gen S (Crizal_Sapphire_HR),Varilux Physio Extensee Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,2027.0,2027.0,6081.0
da93aa9d-5b0b-4959-b005-01f34029bfe2,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Gen S (Crizal_Rock),Varilux Physio Extensee Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,1811.0,1811.0,5433.0
52fed2a8-3110-40f5-afdc-61b081f36c09,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Gen S (Crizal_Easy_Pro),Varilux Physio Extensee Orma Transitions Gen S,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,1980.0,1980.0,5940.0
a8f2f676-3a45-49ea-abd5-d34e55258205,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Extractive (Crizal_Prevencia),Varilux Physio Extensee Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,2690.0,2690.0,8070.0
a37d1802-ca4c-4af7-b790-e2d497d13891,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Extractive (Crizal_Sapphire_HR),Varilux Physio Extensee Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,True,True,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,2523.0,2523.0,7569.0
240c26c2-87fd-45a8-b752-d6488666a383,15db4d9c-8c60-4b4d-8b8d-7cc9a5fd97e1,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Varilux Physio Extensee Orma Transitions Extractive (Crizal_Rock),Varilux Physio Extensee Orma Transitions Extractive,multifocal,CR39,1.56,premium,True,True,False,False,transitions,ativo,True,True,7,7.0,1.0,0.0,0.0,1.0,3.0,2307.0,2307.0,6921.0
