id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,fotossensivel,ar,blue,uv400,antirrisco,polarizado,esferico_min,esferico_max,cilindrico_min,cilindrico_max,grau_esferico_min,grau_esferico_max,grau_cilindrico_min,grau_cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela,status,ativo,disponivel,prazo_entrega
f715271e-31f6-40f1-9a0c-9cd3feb90d32,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.67 INCOLOR,Visão Simples Digital 1.67 INCOLOR,visao_simples,HIGH_INDEX,1.67,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,298.0,298.0,894.0,ativo,True,True,7
6bcf87cc-aa73-4955-8759-d49c836712e8,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.67 AR,Visão Simples Digital 1.67 AR,visao_simples,HIGH_INDEX,1.67,economica,True,True,True,False,nenhum,nenhum,True,False,True,True,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,356.0,356.0,1068.0,ativo,True,True,7
0e35f8de-6ccc-489f-8d23-a614e0f49d28,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.67 BLUE INC,Visão Simples Digital 1.67 BLUE INC,visao_simples,HIGH_INDEX,1.67,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,325.0,325.0,975.0,ativo,True,True,7
6d69a931-26e2-475c-8dbe-cd87cb8ce3fc,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.67 BLUE AR,Visão Simples Digital 1.67 BLUE AR,visao_simples,HIGH_INDEX,1.67,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,384.0,384.0,1152.0,ativo,True,True,7
308dd129-5664-45ba-b541-19341c65adaf,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.67 BLUE FOTO INC,Visão Simples Digital 1.67 BLUE FOTO INC,visao_simples,HIGH_INDEX,1.67,economica,False,False,True,True,fotocromático,fotocromático,False,True,True,False,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,510.0,510.0,1530.0,ativo,True,True,7
f88ea755-47f5-4365-8694-673f26dfbffd,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.67 BLUE FOTO AR,Visão Simples Digital 1.67 BLUE FOTO AR,visao_simples,HIGH_INDEX,1.67,economica,True,True,True,True,fotocromático,fotocromático,True,True,True,True,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,569.0,569.0,1707.0,ativo,True,True,7
36721114-a93c-4e70-998e-f4ee0d7b7038,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.74 INCOLOR,Visão Simples Digital 1.74 INCOLOR,visao_simples,HIGH_INDEX,1.74,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,611.0,611.0,1833.0,ativo,True,True,7
96c67c5c-011b-4ced-a630-eff041ed95dc,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.74 AR,Visão Simples Digital 1.74 AR,visao_simples,HIGH_INDEX,1.74,economica,True,True,True,False,nenhum,nenhum,True,False,True,True,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,670.0,670.0,2010.0,ativo,True,True,7
9c2cadfa-5a52-4efc-9629-1fe4653fefc0,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.74 BLUE INC,Visão Simples Digital 1.74 BLUE INC,visao_simples,HIGH_INDEX,1.74,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,705.0,705.0,2115.0,ativo,True,True,7
8aad88d6-be02-4e24-8902-74f1dbf3e8e6,3a0a8ad3-4c55-44a2-b9fa-232a9f2fdc21,e7ef4c94-a80a-492f-9195-24e6ab2f5056,Visão Simples Digital 1.74 BLUE AR,Visão Simples Digital 1.74 BLUE AR,visao_simples,HIGH_INDEX,1.74,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-8.0,6.0,-6.0,0.0,-8.0,6.0,-6.0,0.0,0.0,0.0,764.0,764.0,2292.0,ativo,True,True,7
