id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,fotossensivel,ar,blue,uv400,antirrisco,polarizado,esferico_min,esferico_max,cilindrico_min,cilindrico_max,grau_esferico_min,grau_esferico_max,grau_cilindrico_min,grau_cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela,status,ativo,disponivel,prazo_entrega
63cc4148-8e23-4a1a-989a-bb7541f020a4,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Visão Simples 1.67 Photo,Visão Simples 1.67 Photo,visao_simples,HIGH_INDEX,1.67,economica,False,False,True,False,fotocromático,fotocromático,False,False,True,False,False,-12.0,10.0,-6.0,0.0,-12.0,10.0,-6.0,0.0,0.0,0.0,350.0,350.0,1050.0,ativo,True,True,5
784c032c-b046-4b03-a48d-5278458db26e,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Visão Simples 1.67 Photo Bluecut,Visão Simples 1.67 Photo Bluecut,visao_simples,HIGH_INDEX,1.67,economica,False,False,True,True,fotocromático,fotocromático,False,True,True,False,False,-12.0,7.5,-6.0,0.0,-12.0,7.5,-6.0,0.0,0.0,0.0,400.0,400.0,1200.0,ativo,True,True,5
290e6c42-f3c7-4166-a48b-2f1afd090852,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Visão Simples 1.67 Transitions GEN8 Blue UV,Visão Simples 1.67 Transitions GEN8 Blue UV,visao_simples,HIGH_INDEX,1.67,economica,False,False,True,True,transitions,transitions,False,True,True,False,False,-14.0,10.0,-6.0,0.0,-14.0,10.0,-6.0,0.0,0.0,0.0,1600.0,1600.0,4800.0,ativo,True,True,5
c84e802f-1595-427c-933b-4e8b0f2bde73,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Visão Simples 1.74 Incolor,Visão Simples 1.74 Incolor,visao_simples,HIGH_INDEX,1.74,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-25.0,13.0,-4.0,0.0,-25.0,13.0,-4.0,0.0,0.0,0.0,550.0,550.0,1650.0,ativo,True,True,5
e3c0f121-6fe5-4ef3-b215-a5124e4a07e3,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR 1.499,Multifocal CR 1.499,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,22.5,22.5,252.25,ativo,True,True,5
785598c5-3ccc-4da4-a09b-b7f69918cff9,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal 1.56 C/AR (Residual Verde),Multifocal 1.56 C/AR (Residual Verde),multifocal,CR39,1.56,economica,True,True,False,False,nenhum,nenhum,True,False,False,True,False,-3.0,3.0,0.0,0.0,-3.0,3.0,0.0,0.0,1.0,3.0,27.0,27.0,252.7,ativo,True,True,5
e2c2d804-4051-4fee-8253-d5d1c4e89fc9,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal 1.56 Photo C/AR (Residual Verde),Multifocal 1.56 Photo C/AR (Residual Verde),multifocal,CR39,1.56,economica,True,True,False,False,fotocromático,fotocromático,True,False,False,True,False,-3.0,3.0,0.0,0.0,-3.0,3.0,0.0,0.0,1.0,3.0,45.0,45.0,254.5,ativo,True,True,5
af58c9c0-dda4-4e27-a125-50a4910a34c9,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal 1.56 Bluecut C/AR (Residual Azul),Multifocal 1.56 Bluecut C/AR (Residual Azul),multifocal,CR39,1.56,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,40.0,40.0,254.0,ativo,True,True,5
224d9a37-c791-413e-835f-8e0037ab0f4c,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal 1.56 Photo Bluecut C/AR (Residual Azul),Multifocal 1.56 Photo Bluecut C/AR (Residual Azul),multifocal,CR39,1.56,economica,True,True,True,True,fotocromático,fotocromático,True,True,True,True,False,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,57.0,57.0,255.7,ativo,True,True,5
45c13ab0-76cd-4d4e-8b5b-429829733fae,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Plus (NÃO TINTÁVEL) 1.56,Multifocal CR Plus (NÃO TINTÁVEL),multifocal,CR39,1.56,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-4.0,6.0,-4.0,0.0,-4.0,6.0,-4.0,0.0,1.0,3.5,50.0,50.0,255.0,ativo,True,True,5
ae32721c-8019-42e2-9e68-dd6fc56d8970,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal Incolor Importado HD (TINTÁVEL) 1.50,Multifocal Incolor Importado HD (TINTÁVEL),multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,55.0,55.0,255.5,ativo,True,True,5
5aac1eda-ab7d-42e8-b66c-209938b9a691,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal Incolor AO Compact (TINTÁVEL) 1.50,Multifocal Incolor AO Compact (TINTÁVEL),multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,60.0,60.0,256.0,ativo,True,True,5
9545bd4e-8fbc-4a7b-b3e6-181abc402efd,199bae08-0217-4b70-b054-d3f0960b4a78,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Multifocal CR SYGMA Premium (Campo Visual Varilux Comfort) 1.56,Multifocal CR SYGMA Premium (Campo Visual Varilux Comfort),multifocal,CR39,1.56,premium,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,100.0,100.0,300.0,ativo,True,True,5
68bb8209-13bb-4439-afa5-8c20f14c1b21,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR SOLAMAX (TINTÁVEL) 1.50,Multifocal CR SOLAMAX (TINTÁVEL),multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.0,110.0,110.0,330.0,ativo,True,True,5
17a7d9e6-3192-4814-b2e0-15ec8705389f,199bae08-0217-4b70-b054-d3f0960b4a78,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Multifocal SIR (TINTÁVEL) (Campo Visual Varilux Physio) 1.50,Multifocal SIR (TINTÁVEL) (Campo Visual Varilux Physio),multifocal,CR39,1.50,premium,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,120.0,120.0,360.0,ativo,True,True,5
774dc83a-b4a6-4421-ae34-d98a4c57a449,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR C/ AR Externo (Residual Verde) 1.56,Multifocal CR C/ AR Externo (Residual Verde),multifocal,CR39,1.56,economica,True,True,False,False,nenhum,nenhum,True,False,False,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,65.0,65.0,256.5,ativo,True,True,5
8f4a03e0-4983-4372-98ba-8977b4e62d1b,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Plus Bluecut 1.56,Multifocal CR Plus Bluecut,multifocal,CR39,1.56,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.5,60.0,60.0,256.0,ativo,True,True,5
f8902587-8ed9-490a-8adf-24738d7938bb,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Bluecut C/ AR Externo (Residual Verde) 1.56,Multifocal CR Bluecut C/ AR Externo (Residual Verde),multifocal,CR39,1.56,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,80.0,80.0,258.0,ativo,True,True,5
001181a0-3a38-428f-bed0-1454a4cff1a1,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Bluecut C/ AR Externo (Residual Azul) 1.56,Multifocal CR Bluecut C/ AR Externo (Residual Azul),multifocal,CR39,1.56,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.5,80.0,80.0,258.0,ativo,True,True,5
c1f82a18-ac6b-4ed9-9e41-67de8ff1c6fc,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Photo SYGMA Plus 1.56,Multifocal CR Photo SYGMA Plus,multifocal,CR39,1.56,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.5,80.0,80.0,258.0,ativo,True,True,5
6d0028de-68d7-411e-9a34-0578a7c7287d,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Photo Importado HD 1.56,Multifocal CR Photo Importado HD,multifocal,CR39,1.56,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.5,85.0,85.0,258.5,ativo,True,True,5
ec8fe3e9-5a33-4246-b44b-a4ecaade9fb3,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Photo C/ AR Externo (Residual Verde) 1.56,Multifocal CR Photo C/ AR Externo (Residual Verde),multifocal,CR39,1.56,economica,True,True,False,False,fotocromático,fotocromático,True,False,False,True,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.5,90.0,90.0,270.0,ativo,True,True,5
d62202bd-10dc-45f2-bcad-c74535f5fb20,199bae08-0217-4b70-b054-d3f0960b4a78,3f70213e-0b45-4f42-907a-28f7e7ac51c0,Multifocal CR Photo SYGMA Premium (Campo Visual Varilux Comfort) 1.50,Multifocal CR Photo SYGMA Premium (Campo Visual Varilux Comfort),multifocal,CR39,1.50,premium,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.5,120.0,120.0,360.0,ativo,True,True,5
9c443ded-eb86-4582-9578-0185cb00803b,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal CR Photo Bluecut C/ AR Externo (Residual Azul) 1.56,Multifocal CR Photo Bluecut C/ AR Externo (Residual Azul),multifocal,CR39,1.56,economica,True,True,True,True,fotocromático,fotocromático,True,True,True,True,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.5,110.0,110.0,330.0,ativo,True,True,5
1b86b0e2-c59e-4f63-98b9-68b985cb42a8,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,SOLAMAX Foto AR Externo 1.50,SOLAMAX Foto AR Externo,multifocal,CR39,1.50,economica,True,True,False,False,fotocromático,fotocromático,True,False,False,True,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.0,210.0,210.0,630.0,ativo,True,True,5
ab03e5d9-5dea-4afb-a7da-7a4d3247788a,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal Policarbonato 1.59,Multifocal Policarbonato,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.5,180.0,180.0,540.0,ativo,True,True,5
ccbf7faa-8a21-4d22-8637-7ae7232a543f,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal Policarbonato Bluecut C/ AR Externo (Residual Azul) (Aplicação de Verniz Interno incluso) 1.59,Multifocal Policarbonato Bluecut C/ AR Externo (Residual Azul) (Aplicação de Verniz Interno incluso),multifocal,POLICARBONATO,1.59,economica,True,True,True,True,nenhum,nenhum,True,True,True,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.0,230.0,230.0,690.0,ativo,True,True,5
18c3dd9f-d217-4838-8025-ba0d7d53ea54,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Multifocal Policarbonato Photo Bluecut C/ AR Externo (Residual Azul) (Aplicação de Verniz Interno incluso) 1.59,Multifocal Policarbonato Photo Bluecut C/ AR Externo (Residual Azul) (Aplicação de Verniz Interno incluso),multifocal,POLICARBONATO,1.59,economica,True,True,True,True,fotocromático,fotocromático,True,True,True,True,False,-6.0,6.0,-4.0,0.0,-6.0,6.0,-4.0,0.0,1.0,3.0,350.0,350.0,1050.0,ativo,True,True,5
6b5885ff-9201-497f-bf10-369df18d6fe9,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.50,Sygma Prime 1.50,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,100.0,100.0,300.0,ativo,True,True,5
62a2bede-d8fa-4ac7-a3e7-6a5b315d6f9b,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.50 Small,Sygma Prime 1.50 Small,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,120.0,120.0,360.0,ativo,True,True,5
a88c3ea6-8afd-413d-9d11-652761dfd178,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.56 Photo,Sygma Prime 1.56 Photo,multifocal,CR39,1.56,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,130.0,130.0,390.0,ativo,True,True,5
442dc6ef-45fd-4781-a286-eef981be1021,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.50 Transitions,Sygma Prime 1.50 Transitions,multifocal,CR39,1.50,economica,False,False,False,False,transitions,transitions,False,False,False,False,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.0,330.0,330.0,990.0,ativo,True,True,5
0cf402e7-809b-4f81-9f2e-4877f2abaf8e,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.56 Bluecut,Sygma Prime 1.56 Bluecut,multifocal,CR39,1.56,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,120.0,120.0,360.0,ativo,True,True,5
9bb9f8e8-efb1-4ef8-9592-f308460ef73a,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime Policarbonato 1.59,Sygma Prime Policarbonato,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-10.0,8.0,-4.0,0.0,-10.0,8.0,-4.0,0.0,1.0,3.0,200.0,200.0,600.0,ativo,True,True,5
49982a8b-fca9-4e85-bfca-ed80b002082c,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime Policarbonato Photo 1.59,Sygma Prime Policarbonato Photo,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.0,260.0,260.0,780.0,ativo,True,True,5
3112d699-9b99-4b7e-9644-02e6959e54ce,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime Policarbonato Transitions 1.59,Sygma Prime Policarbonato Transitions,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,transitions,transitions,False,False,False,False,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.0,570.0,570.0,1710.0,ativo,True,True,5
a4110125-f9fb-40c6-aaa8-166d747be6a5,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.67,Sygma Prime 1.67,multifocal,HIGH_INDEX,1.67,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,350.0,350.0,1050.0,ativo,True,True,5
914baffd-d1b3-4731-8db6-224b35d2f098,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.67 Bluecut,Sygma Prime 1.67 Bluecut,multifocal,HIGH_INDEX,1.67,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,370.0,370.0,1110.0,ativo,True,True,5
66fd1909-585c-4f86-9f89-5828340d7023,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.67 Photo,Sygma Prime 1.67 Photo,multifocal,HIGH_INDEX,1.67,economica,False,False,True,False,fotocromático,fotocromático,False,False,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,430.0,430.0,1290.0,ativo,True,True,5
8da5e1f7-179c-4318-8a1b-54cf60fc471a,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.67 Photo Bluecut,Sygma Prime 1.67 Photo Bluecut,multifocal,HIGH_INDEX,1.67,economica,False,False,True,True,fotocromático,fotocromático,False,True,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,460.0,460.0,1380.0,ativo,True,True,5
7a5633a8-4c54-4081-9297-437d8aae1bff,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.67 Transitions,Sygma Prime 1.67 Transitions,multifocal,HIGH_INDEX,1.67,economica,False,False,True,False,transitions,transitions,False,False,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,1110.0,1110.0,3330.0,ativo,True,True,5
6be1b716-e07a-4a48-b83d-2dd107b2cc33,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Prime 1.74,Sygma Prime 1.74,multifocal,HIGH_INDEX,1.74,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-13.0,9.0,-7.0,0.0,-13.0,9.0,-7.0,0.0,1.0,3.0,600.0,600.0,1800.0,ativo,True,True,5
b216a9b2-ae4d-4a89-afdf-f0a8d97e7c24,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.50,Sygma Advanced 1.50,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,130.0,130.0,390.0,ativo,True,True,5
780e4507-0f03-4a43-917c-0ea31cd05131,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.50 Small,Sygma Advanced 1.50 Small,multifocal,CR39,1.50,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,150.0,150.0,450.0,ativo,True,True,5
52adf52f-602f-45af-a4c9-967bb46d2bef,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.56 Photo,Sygma Advanced 1.56 Photo,multifocal,CR39,1.56,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,160.0,160.0,480.0,ativo,True,True,5
af112182-a62c-4065-87ef-87078aecc10f,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.50 Transitions,Sygma Advanced 1.50 Transitions,multifocal,CR39,1.50,economica,False,False,False,False,transitions,transitions,False,False,False,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,360.0,360.0,1080.0,ativo,True,True,5
8281fbc9-077e-44d8-a7d5-ecad876174de,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.56 Bluecut,Sygma Advanced 1.56 Bluecut,multifocal,CR39,1.56,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-5.0,6.0,-4.0,0.0,-5.0,6.0,-4.0,0.0,1.0,3.0,170.0,170.0,510.0,ativo,True,True,5
b7119a28-b309-40a7-b24d-0de8bb419165,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced Policarbonato 1.59,Sygma Advanced Policarbonato,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-10.0,8.0,-4.0,0.0,-10.0,8.0,-4.0,0.0,1.0,3.0,225.0,225.0,675.0,ativo,True,True,5
d706ffd2-eb28-45aa-9dd8-ebb783a77bd0,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced Policarbonato Photo 1.59,Sygma Advanced Policarbonato Photo,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,fotocromático,fotocromático,False,False,False,False,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.0,280.0,280.0,840.0,ativo,True,True,5
a47ad49d-4511-443a-af9b-b8ef0b550399,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced Policarbonato Transitions 1.59,Sygma Advanced Policarbonato Transitions,multifocal,POLICARBONATO,1.59,economica,False,False,False,False,transitions,transitions,False,False,False,False,False,-8.0,8.0,-4.0,0.0,-8.0,8.0,-4.0,0.0,1.0,3.0,600.0,600.0,1800.0,ativo,True,True,5
7e3a38ec-0d9e-468b-a06c-b984ed5d1329,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.67,Sygma Advanced 1.67,multifocal,HIGH_INDEX,1.67,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,380.0,380.0,1140.0,ativo,True,True,5
64458fa0-2b34-4973-a7ad-73fcbcc6cb5a,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.67 Bluecut,Sygma Advanced 1.67 Bluecut,multifocal,HIGH_INDEX,1.67,economica,False,False,True,True,nenhum,nenhum,False,True,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,400.0,400.0,1200.0,ativo,True,True,5
37ade4fa-8bd8-42a4-8817-4d98237bf3e2,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.67 Photo,Sygma Advanced 1.67 Photo,multifocal,HIGH_INDEX,1.67,economica,False,False,True,False,fotocromático,fotocromático,False,False,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,480.0,480.0,1440.0,ativo,True,True,5
775d36e4-9908-45f3-b7dc-5c16aa30339d,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.67 Photo Bluecut,Sygma Advanced 1.67 Photo Bluecut,multifocal,HIGH_INDEX,1.67,economica,False,False,True,True,fotocromático,fotocromático,False,True,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,510.0,510.0,1530.0,ativo,True,True,5
28865e93-374b-49e6-86d0-b84d9d9c8962,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.67 Transitions,Sygma Advanced 1.67 Transitions,multifocal,HIGH_INDEX,1.67,economica,False,False,True,False,transitions,transitions,False,False,True,False,False,-12.0,9.0,-6.0,0.0,-12.0,9.0,-6.0,0.0,1.0,3.0,1130.0,1130.0,3390.0,ativo,True,True,5
be73ab40-17c8-4fb0-b271-50f36fa39aed,199bae08-0217-4b70-b054-d3f0960b4a78,57fc0111-0a99-4642-8b66-f1d87a79afce,Sygma Advanced 1.74,Sygma Advanced 1.74,multifocal,HIGH_INDEX,1.74,economica,False,False,True,False,nenhum,nenhum,False,False,True,False,False,-13.0,7.0,-7.0,0.0,-13.0,7.0,-7.0,0.0,1.0,3.0,650.0,650.0,1950.0,ativo,True,True,5
04acf303-f4f0-437d-9bd3-e94331e3d2aa,199bae08-0217-4b70-b054-d3f0960b4a78,bbe5a62d-1d7d-4d93-87af-0dbde68c0645,No Line Orma / Small 1.50,No Line Orma / Small,multifocal,CR39,1.50,premium,False,False,False,False,nenhum,nenhum,False,False,False,False,False,-6.0,8.0,-6.0,0.0,-6.0,8.0,-6.0,0.0,1.0,3.0,70.0,70.0,257.0,ativo,True,True,5
e8566fef-39ef-4fb4-aaa4-6b360efe7c0f,199bae08-0217-4b70-b054-d3f0960b4a78,bbe5a62d-1d7d-4d93-87af-0dbde68c0645,No Line Orma / Small C/ AR 1.50,No Line Orma / Small C/ AR,multifocal,CR39,1.50,premium,True,True,False,False,nenhum,nenhum,True,False,False,True,False,-6.0,8.0,-6.0,0.0,-6.0,8.0,-6.0,0.0,1.0,3.0,115.0,115.0,345.0,ativo,True,True,5
